loan_id,customer_id,account_id,loan_type,principle,interest,term_months,status,start_date,end_date
24970,32085,5309,,295440.11,-5.0,19,Active,2025-06-29,2025-03-07 19:18:46.871131
24971,13472,4799,Car,28693.54,13.73,59,Closed,2024-12-26,2026-01-10
24972,34879,52195,,130430.88,-5.0,0,Active,2025-04-13,2027-08-16
24973,17478,26359,Home,-1000.0,11.99,52,Active,2026-07-10 19:18:46.871131,2029-04-27
24974,16949,66968,,355947.85,9.41,0,Active,2023-12-15,2024-11-04 19:18:46.871131
24975,630,28891,,255987.31,9.05,41,Active,2026-11-23 19:18:46.871131,2026-01-16 19:18:46.871131
24976,48388,27730,,250929.93,13.74,40,Closed,2024-01-10,2026-12-30
24977,21607,58602,,-1000.0,11.24,35,Active,2023-10-15,2025-08-23 19:18:46.871131
24978,33408,28017,,85005.88,13.35,0,Active,2025-10-05,2028-01-26
24979,7657,26694,Home,68460.53,8.35,58,Active,2024-09-26,2028-09-16
24980,5710,4808,Home,106762.93,11.44,57,Closed,2027-02-24 19:18:46.871131,2026-01-11
24981,15327,51475,Home,172084.09,6.04,18,Closed,2023-09-23,2025-01-19 19:18:46.871131
24982,10414,25108,Car,-1000.0,14.64,0,Closed,2024-03-09,2025-03-07
24983,21843,45070,Personal,385141.34,11.32,40,Closed,2023-04-25,2025-02-24 19:18:46.871131
24984,48869,31683,Car,462200.55,14.12,42,Active,2025-09-15,2027-10-03
24985,27098,69335,Personal,85894.27,11.79,38,Active,2024-03-27,2027-10-07
24986,3946,12442,Personal,0.0,-5.0,58,Closed,2026-12-15 19:18:46.871131,2024-06-20
24987,8150,65213,Personal,286483.78,-5.0,60,Active,2023-05-26,2025-01-25
24988,12003,42914,Car,451258.73,-5.0,52,Active,2027-02-17 19:18:46.871131,2025-09-08 19:18:46.871131
24989,28736,12404,Car,-1000.0,9.43,12,Active,2027-06-29 19:18:46.871131,2025-07-03
24990,33950,65949,Car,228724.16,6.46,24,Active,2023-05-14,2025-10-21
24991,9928,66229,Home,445298.28,-5.0,27,Active,2024-02-05,2025-09-21
24992,41870,38537,,121800.97,11.32,27,Active,2026-03-11 19:18:46.871131,2028-02-07
24993,11294,45033,Home,402976.81,8.83,39,Active,2024-02-29,2024-09-12
24994,43469,28086,Personal,199939.04,14.65,0,Active,2026-06-22 19:18:46.871131,2024-06-06
24995,47352,64690,Car,46596.49,5.35,37,Active,2023-04-28,2025-01-31
24996,32992,68796,Car,-1000.0,11.31,39,Active,2024-07-12,2025-12-10
24997,43784,43761,Home,391413.63,8.64,0,Closed,2023-07-11,2024-06-22
24998,1041,34444,,113364.67,14.23,50,Closed,2025-04-13,2027-11-04
24999,21235,36079,Car,433226.79,12.63,53,Active,2024-08-30,2024-12-10 19:18:46.871131
25000,16819,36157,Home,443803.1,11.48,37,Closed,2023-09-22,2025-03-18 19:18:46.871131
25001,8467,33738,Personal,270161.69,13.88,21,Active,2025-04-05,2028-10-10
25002,26258,38580,Home,336292.09,10.03,0,Active,2026-06-01 19:18:46.871131,2027-03-06
25003,2864,35708,Car,279696.8,5.36,0,Closed,2025-01-23,2027-09-01
25004,36266,32048,,409307.54,-5.0,0,Closed,2025-01-10,2026-10-09
25005,38973,33219,Home,64473.69,9.49,29,Active,2024-01-06,2026-06-19
25006,36521,35398,Personal,53866.39,9.41,48,Closed,2023-07-23,2025-03-15
25007,44837,39213,,107717.91,14.89,23,Active,2023-07-10,2025-02-12
25008,48245,58599,,229683.75,6.19,31,Closed,2024-08-07,2026-09-06
25009,43553,4236,Car,333216.17,11.77,52,Active,2024-08-01,2026-06-22
25010,45949,15465,,402643.19,8.45,40,Closed,2025-01-07,2026-01-28
25011,11363,36784,Home,43149.9,7.9,16,Closed,2023-04-22,2027-01-26
25012,17422,43738,Car,-1000.0,9.98,0,Closed,2027-02-09 19:18:46.871131,2025-06-16
25013,153,57798,Home,417041.53,-5.0,46,Active,2024-02-26,2026-01-16
25014,22327,43526,Car,289477.83,-5.0,0,Active,2024-06-16,2027-04-05
25015,45375,65014,Car,102349.5,13.81,44,Closed,2025-08-23,2027-06-06
25016,16123,59513,,0.0,9.26,26,Closed,2023-07-07,2025-12-11
25017,16933,790,,216356.06,11.73,43,Active,2025-03-15,2028-05-02
25018,11079,37200,Personal,182593.49,14.32,0,Active,2023-07-18,2026-12-25
25019,16123,64477,Personal,352959.01,12.08,14,Active,2024-08-08,2025-01-08
25020,19697,37076,Car,-1000.0,8.22,34,Active,2023-11-15,2025-11-29
25021,49148,17829,Personal,278818.83,12.15,47,Closed,2025-11-11,2029-09-23
25022,16981,21221,Car,33891.0,5.98,25,Active,2026-09-20 19:18:46.871131,2026-03-05
25023,14304,26150,Car,274810.42,-5.0,34,Active,2024-06-28,2024-11-30
25024,16382,3723,Personal,0.0,9.67,41,Active,2023-11-21,2026-12-26
25025,28106,30093,Car,0.0,10.19,40,Active,2025-10-30,2029-02-26
25026,17553,64051,Car,35078.14,14.63,44,Closed,2024-12-22,2028-06-16
25027,31684,22072,Home,256786.85,11.01,14,Active,2024-05-29,2024-12-21
25028,49608,51517,Home,0.0,5.29,0,Closed,2023-11-13,2026-01-14 19:18:46.871131
25029,45017,25185,Home,415340.09,9.3,42,Active,2024-02-12,2024-10-27 19:18:46.871131
25030,14916,13136,,81076.69,11.3,44,Active,2024-12-04,2025-06-15 19:18:46.871131
25031,47285,37326,Home,148900.06,14.1,58,Active,2026-08-23 19:18:46.871131,2025-06-06
25032,7561,6772,,0.0,-5.0,0,Active,2023-06-30,2027-05-23
25033,28787,66740,Car,142715.63,8.19,0,Closed,2024-06-24,2026-10-25
25034,3891,18438,Home,381122.64,8.08,53,Active,2023-10-14,2024-10-11
25035,25326,59242,Home,350832.6,5.08,53,Active,2025-11-18,2026-01-08 19:18:46.871131
25036,30677,68955,,343653.75,9.86,46,Active,2024-05-21,2025-10-04
25037,39391,23397,Home,199552.85,9.09,53,Closed,2023-08-24,2025-07-30
25038,42847,43833,Home,446489.06,6.88,40,Active,2023-09-06,2025-08-31 19:18:46.871131
25039,9453,46597,Home,373623.85,7.74,0,Closed,2025-05-09,2026-01-05 19:18:46.871131
25040,485,54687,Personal,348912.95,6.28,0,Closed,2024-11-10,2024-10-14 19:18:46.871131
25041,48027,66814,Car,153124.28,-5.0,40,Active,2023-07-02,2027-02-27
25042,49640,52548,Car,101900.21,13.33,18,Active,2023-08-17,2027-09-06
25043,20342,7238,Car,-1000.0,13.91,0,Closed,2024-05-01,2025-06-03
25044,980,19469,Car,226910.64,9.91,32,Closed,2025-10-04,2029-01-15
25045,22376,11353,,206878.49,-5.0,32,Closed,2024-05-05,2026-08-27
25046,6619,10024,Home,151046.47,10.14,17,Closed,2025-03-24,2027-06-08
25047,34030,17138,Car,136697.58,-5.0,27,Active,2023-05-20,2025-09-16
25048,8290,67671,Home,0.0,12.51,42,Closed,2025-11-20,2028-09-06
25049,23851,13251,Car,41675.92,11.72,12,Active,2024-09-01,2026-06-29
25050,12569,58046,Car,413893.93,9.92,42,Active,2026-09-25 19:18:46.871131,2027-04-14
25051,36573,11029,Car,13305.49,8.05,53,Closed,2023-06-29,2026-11-14
25052,41034,66297,,490005.72,5.68,34,Closed,2025-12-31,2025-03-01 19:18:46.871131
25053,7913,67368,Home,157798.57,5.38,26,Active,2025-12-07,2025-07-23 19:18:46.871131
25054,44336,19290,,301278.06,14.81,37,Closed,2026-01-27,2028-09-16
25055,23312,18061,,150539.51,-5.0,19,Closed,2024-04-01,2027-01-12
25056,26924,46701,Home,239549.14,14.26,22,Active,2026-12-10 19:18:46.871131,2025-06-22
25057,28538,49232,,388988.07,6.12,53,Closed,2026-08-03 19:18:46.871131,2028-01-08
25058,16897,41800,,341260.61,8.61,35,Active,2026-02-04,2027-06-29
25059,28205,9362,,440474.77,11.58,21,Active,2024-04-08,2026-06-07
25060,670,59498,Home,-1000.0,14.19,21,Closed,2024-04-26,2027-05-19
25061,36394,7847,,137021.66,11.1,21,Active,2026-02-27 19:18:46.871131,2026-11-28
25062,27250,61833,Personal,249701.33,8.01,25,Active,2026-01-08,2028-04-11
25063,3585,69395,Car,361886.24,5.96,15,Closed,2025-03-09,2027-05-21
25064,44757,55618,Personal,156675.54,11.39,44,Active,2026-02-08,2027-04-20
25065,32559,47200,Home,175936.71,8.75,44,Closed,2024-02-29,2024-10-20
25066,33383,26174,Car,435423.56,-5.0,54,Active,2025-11-09,2028-11-27
25067,49448,41328,Personal,223166.14,6.96,32,Closed,2025-06-24,2029-03-18
25068,10362,35973,Personal,483111.02,13.41,25,Closed,2023-04-21,2024-08-08
25069,43400,57151,Personal,394879.86,9.07,49,Active,2025-04-13,2024-12-23 19:18:46.871131
25070,38692,30245,,390234.9,-5.0,0,Active,2025-01-24,2026-03-26
25071,39396,14663,Home,423408.88,11.4,12,Closed,2025-03-13,2026-08-07
25072,26208,5928,,255063.81,9.44,60,Closed,2025-01-12,2025-06-14 19:18:46.871131
25073,29328,8673,Personal,51479.45,-5.0,0,Closed,2024-09-27,2025-01-21
25074,12588,25505,Personal,245333.37,11.02,35,Active,2024-07-30,2025-08-15
25075,41755,64371,Home,219789.43,-5.0,0,Active,2027-04-19 19:18:46.871131,2029-02-03
25076,8762,6412,Car,0.0,8.24,0,Closed,2026-02-19 19:18:46.871131,2025-02-02 19:18:46.871131
25077,10007,43494,Home,81472.42,11.54,31,Active,2024-05-17,2025-05-03
25078,17752,67477,Personal,274112.57,9.2,22,Active,2025-07-17,2024-11-25 19:18:46.871131
25079,49754,52926,Home,80938.53,8.92,15,Closed,2023-07-02,2027-07-27
25080,11015,65530,Car,12851.48,6.56,0,Active,2024-03-08,2026-01-22
25081,35715,63583,,421781.53,13.96,50,Active,2024-11-10,2028-09-14
25082,2093,1785,,167137.96,8.25,41,Active,2024-06-30,2027-12-22
25083,3758,24236,Personal,236268.86,8.43,0,Active,2024-11-10,2026-03-23
25084,43941,59613,Personal,185767.77,5.02,20,Active,2024-04-27,2024-11-20 19:18:46.871131
25085,4450,9118,Personal,231417.09,7.54,15,Active,2024-07-01,2024-11-30
25086,22765,40876,Personal,-1000.0,13.77,38,Closed,2025-03-01,2025-03-21 19:18:46.871131
25087,49345,23368,,464247.15,10.38,13,Active,2025-06-06,2026-11-04
25088,21427,24075,Home,-1000.0,8.56,59,Active,2026-01-08,2029-06-06
25089,4583,66616,Personal,-1000.0,11.29,19,Active,2023-05-07,2027-06-01
25090,23987,53872,Home,0.0,12.44,56,Active,2025-12-15,2027-03-05
25091,49688,54464,Personal,192917.12,7.21,43,Active,2025-06-11,2024-10-25 19:18:46.871131
25092,10268,64714,Personal,0.0,8.34,14,Active,2026-05-04 19:18:46.871131,2028-05-29
25093,19976,21446,Car,0.0,14.87,15,Closed,2024-11-20,2025-11-22
25094,18067,10477,Car,343718.83,6.01,12,Active,2026-02-21 19:18:46.871131,2027-06-21
25095,7595,32714,,448915.9,13.27,37,Active,2024-07-25,2025-08-26 19:18:46.871131
25096,6607,34748,Car,-1000.0,13.63,27,Closed,2025-02-03,2025-12-28 19:18:46.871131
25097,27004,26064,,150152.19,8.27,45,Active,2023-11-17,2027-07-11
25098,30998,67892,Home,80197.01,6.68,0,Active,2023-08-20,2026-08-11
25099,8651,24860,Home,342849.15,5.22,49,Closed,2025-01-21,2026-01-31
25100,42361,41521,Home,214545.3,6.81,0,Active,2024-12-07,2025-06-03 19:18:46.871131
25101,27443,52265,Home,0.0,8.38,58,Active,2023-02-24,2026-05-02
25102,7755,9672,Home,149907.7,-5.0,46,Active,2024-05-22,2026-02-02 19:18:46.871131
25103,31722,48728,Home,280192.29,-5.0,39,Closed,2024-01-29,2024-11-14
25104,2939,68059,,0.0,6.28,22,Active,2024-11-17,2025-06-01
25105,6978,7037,,23376.02,14.55,29,Active,2024-05-24,2026-09-10
25106,41305,37682,Car,96661.73,10.66,33,Active,2027-01-19 19:18:46.871131,2027-11-01
25107,28979,19676,Home,107506.19,10.26,0,Closed,2025-09-10,2028-02-26
25108,39008,47278,,315003.5,-5.0,53,Closed,2024-04-27,2027-04-11
25109,30754,69448,Car,340328.06,6.49,43,Closed,2024-10-26,2028-03-17
25110,21807,43623,Home,208957.48,14.22,60,Closed,2027-02-10 19:18:46.871131,2027-08-10
25111,19867,38605,,399425.68,6.98,23,Closed,2024-06-21,2027-07-15
25112,31235,25280,Home,184861.24,13.99,57,Active,2026-12-28 19:18:46.871131,2025-09-30
25113,1683,58935,Car,255433.24,11.55,0,Closed,2025-06-30,2025-10-31
25114,6766,48601,Personal,175501.29,11.37,49,Closed,2024-11-21,2025-03-08
25115,4544,58352,Home,269773.77,-5.0,12,Closed,2024-06-08,2027-01-23
25116,30668,5564,Home,-1000.0,11.89,0,Closed,2023-12-31,2026-07-09
25117,45697,56675,Personal,56047.51,5.08,0,Closed,2023-08-05,2025-06-04 19:18:46.871131
25118,2203,66958,Personal,182937.29,9.6,25,Active,2024-09-30,2025-05-06 19:18:46.871131
25119,41716,23159,,132020.27,9.92,40,Active,2025-10-12,2026-09-02
25120,20213,41652,Home,390746.27,11.78,20,Closed,2025-04-12,2026-06-20
25121,13729,8258,Personal,-1000.0,5.49,27,Active,2026-06-05 19:18:46.871131,2026-05-11
25122,45799,21608,Car,327382.61,13.51,0,Closed,2023-03-21,2025-05-04
25123,8952,15968,Home,-1000.0,-5.0,43,Active,2023-02-21,2026-04-14
25124,6396,25394,,216270.43,13.91,0,Active,2025-02-20,2026-02-05
25125,19665,9495,,132279.55,7.06,32,Closed,2026-12-24 19:18:46.871131,2028-08-15
25126,32999,22999,Home,249928.55,7.98,0,Active,2025-06-05,2025-10-19 19:18:46.871131
25127,41701,34051,Car,21746.23,12.29,0,Active,2026-06-12 19:18:46.871131,2025-12-04 19:18:46.871131
25128,5065,56005,Personal,405207.97,-5.0,0,Active,2026-03-15 19:18:46.871131,2025-10-10
25129,17793,36290,Car,405788.75,8.21,0,Closed,2025-08-12,2026-04-24
25130,49131,427,Personal,127379.16,6.34,20,Active,2023-11-17,2025-08-20
25131,512,59444,Car,114601.67,9.28,0,Active,2024-10-28,2025-11-08 19:18:46.871131
25132,7350,56487,Personal,387084.36,-5.0,56,Closed,2023-05-03,2025-07-22
25133,11105,16099,Personal,197410.36,-5.0,0,Closed,2025-06-05,2026-08-28
25134,47420,61982,Personal,31987.83,7.64,0,Active,2024-09-10,2024-10-28 19:18:46.871131
25135,31756,20581,Car,109100.41,-5.0,22,Active,2025-10-04,2025-11-24 19:18:46.871131
25136,36402,69246,,106894.69,5.79,37,Active,2024-06-16,2027-04-11
25137,49310,35757,Personal,367368.74,8.28,21,Active,2026-11-28 19:18:46.871131,2025-05-04 19:18:46.871131
25138,18728,58277,,18506.73,6.23,0,Closed,2023-10-09,2025-08-03
25139,28743,52527,Personal,0.0,6.77,0,Closed,2024-02-08,2026-08-06
25140,714,51446,,-1000.0,-5.0,50,Active,2023-10-26,2025-06-25
25141,10201,61361,,315987.12,8.09,37,Active,2024-06-20,2025-04-03
25142,43920,54964,Personal,86746.28,11.17,0,Active,2025-07-13,2028-11-12
25143,42919,59737,,23532.41,-5.0,52,Active,2024-08-15,2026-11-30
25144,14930,46229,,266270.75,-5.0,40,Closed,2025-02-17,2024-12-15 19:18:46.871131
25145,42629,9610,Car,0.0,5.88,19,Closed,2027-03-29 19:18:46.871131,2025-12-19 19:18:46.871131
25146,8997,52835,Car,449811.48,10.59,57,Active,2024-01-15,2027-02-03
25147,24744,35297,Personal,-1000.0,10.14,33,Closed,2025-04-24,2026-12-09
25148,31545,6110,Personal,439627.96,10.43,34,Active,2025-01-15,2026-05-31
25149,29120,55197,Home,-1000.0,-5.0,56,Active,2023-09-10,2023-12-28
25150,7125,58187,,321311.23,8.73,52,Closed,2026-07-13 19:18:46.871131,2026-05-26
25151,24190,47862,Car,364081.42,10.88,26,Active,2025-02-18,2027-12-27
25152,9999,69874,,320293.14,8.13,41,Closed,2026-04-30 19:18:46.871131,2025-06-08 19:18:46.871131
25153,6288,57505,Personal,188020.53,11.85,60,Active,2023-04-05,2026-07-11
25154,41309,19727,Home,418216.43,7.03,24,Closed,2023-08-02,2027-05-03
25155,35003,59778,Car,414085.22,10.56,15,Active,2025-07-31,2026-08-17
25156,23714,4075,Car,257862.23,6.3,0,Closed,2026-10-20 19:18:46.871131,2026-05-12
25157,27784,65750,Personal,287546.46,-5.0,35,Active,2024-10-17,2027-02-28
25158,5212,28769,Home,374515.98,9.06,42,Active,2027-05-27 19:18:46.871131,2026-04-10
25159,26839,8880,,96851.57,-5.0,24,Active,2023-11-12,2024-08-04
25160,26184,41928,Home,317742.14,10.24,27,Closed,2026-05-11 19:18:46.871131,2024-02-06
25161,6226,38616,Home,333794.29,-5.0,0,Closed,2024-01-26,2025-08-05 19:18:46.871131
25162,24348,57605,Personal,229985.88,9.71,0,Closed,2027-06-06 19:18:46.871131,2027-12-23
25163,45761,66631,Home,316427.71,-5.0,19,Closed,2025-05-27,2025-05-17 19:18:46.871131
25164,11639,6046,Car,146097.3,10.01,18,Active,2024-02-14,2027-09-16
25165,8877,34004,,-1000.0,13.69,60,Active,2024-01-05,2027-08-15
25166,45565,69771,Car,84353.01,11.28,0,Closed,2024-06-04,2027-03-13
25167,30613,3974,Personal,434272.68,5.67,37,Closed,2025-06-21,2026-04-17
25168,22102,58595,Home,314880.63,-5.0,0,Closed,2025-08-27,2026-09-02
25169,29768,8082,Car,192986.71,13.31,55,Closed,2026-06-10 19:18:46.871131,2026-05-13
25170,31879,9591,Personal,142587.91,-5.0,0,Closed,2025-04-20,2025-01-11 19:18:46.871131
25171,46398,4078,Home,148249.82,6.73,26,Active,2026-01-29,2025-07-14 19:18:46.871131
25172,33957,26667,Home,370783.46,13.23,0,Active,2025-11-13,2028-12-30
25173,35835,39764,Car,400177.39,-5.0,0,Active,2024-11-26,2025-05-15 19:18:46.871131
25174,10109,52872,Personal,141607.98,-5.0,16,Closed,2024-12-24,2027-05-03
25175,615,68837,Car,253534.87,5.56,51,Active,2023-04-25,2024-06-29
25176,30509,49625,Home,468823.31,12.93,26,Closed,2023-07-29,2027-07-03
25177,40094,18089,Home,135277.94,7.68,35,Active,2024-12-16,2024-11-23 19:18:46.871131
25178,29865,13201,Car,475779.49,14.76,0,Active,2025-04-08,2025-12-03 19:18:46.871131
25179,46604,12879,Personal,153469.27,-5.0,24,Closed,2024-11-29,2028-09-10
25180,10795,34678,Car,0.0,-5.0,54,Active,2023-03-29,2023-11-10
25181,18581,11534,,393644.25,11.31,24,Closed,2027-03-19 19:18:46.871131,2024-12-15 19:18:46.871131
25182,33878,19002,Car,131055.21,12.8,44,Active,2025-09-04,2028-01-03
25183,9153,19124,Personal,391555.43,10.94,0,Active,2023-08-16,2025-09-17 19:18:46.871131
25184,21583,42655,Personal,375520.19,11.7,44,Active,2024-12-29,2025-06-03
25185,34183,12681,Home,88758.31,9.55,46,Closed,2023-04-26,2025-08-06 19:18:46.871131
25186,44588,60551,,373744.87,11.79,34,Active,2027-03-13 19:18:46.871131,2029-02-22
25187,6486,52621,Car,487720.91,5.57,0,Active,2027-05-31 19:18:46.871131,2025-12-12 19:18:46.871131
25188,21387,7810,Car,264991.28,-5.0,54,Closed,2023-04-03,2024-11-20 19:18:46.871131
25189,21533,1594,Personal,40859.34,10.64,24,Closed,2025-02-02,2026-12-27
25190,10341,8731,Car,233758.53,10.37,0,Active,2024-10-30,2025-09-05
25191,32292,33069,Personal,-1000.0,-5.0,0,Closed,2026-02-12,2027-06-25
25192,19302,14318,,86044.55,8.13,31,Active,2024-09-15,2026-10-16
25193,3611,5707,,188749.12,5.75,47,Active,2027-01-27 19:18:46.871131,2026-01-31 19:18:46.871131
25194,5596,56357,Car,342812.65,-5.0,57,Closed,2024-04-09,2026-02-21
25195,4283,17305,,450646.97,11.41,19,Closed,2023-09-05,2025-07-03 19:18:46.871131
25196,23514,12880,Personal,308918.22,11.71,0,Closed,2024-07-04,2027-01-17
25197,43790,51379,Car,266035.75,7.55,13,Closed,2023-12-05,2025-05-06 19:18:46.871131
25198,27540,68263,Home,-1000.0,14.18,28,Closed,2024-04-21,2028-02-14
25199,9455,15606,Home,171416.58,13.94,26,Active,2025-06-15,2025-08-23 19:18:46.871131
25200,3304,52209,Home,267509.22,9.31,34,Active,2023-07-30,2025-07-26 19:18:46.871131
25201,9307,14841,Personal,485726.56,14.79,36,Closed,2027-05-09 19:18:46.871131,2026-11-06
25202,12575,7179,Home,0.0,7.42,13,Active,2023-07-18,2025-09-11
25203,25744,34132,Home,351885.14,11.68,0,Closed,2023-04-30,2026-01-03
25204,22594,18984,Home,265082.78,8.31,28,Active,2025-04-28,2028-02-11
25205,16610,13141,Personal,459034.92,-5.0,23,Active,2027-02-05 19:18:46.871131,2025-02-03 19:18:46.871131
25206,15617,68627,,325062.44,7.19,51,Closed,2025-07-29,2027-04-27
25207,41583,22127,Personal,73798.79,9.46,21,Closed,2026-01-14,2025-04-03 19:18:46.871131
25208,3756,22269,Home,192465.45,-5.0,40,Closed,2024-03-17,2025-01-05 19:18:46.871131
25209,933,50302,,133273.58,6.72,58,Closed,2025-04-06,2026-03-25
25210,44439,16903,Personal,28375.89,14.54,56,Active,2024-03-03,2024-10-04
25211,22363,58261,Personal,240980.47,-5.0,29,Active,2024-10-20,2026-02-02 19:18:46.871131
25212,29595,27094,Car,64435.43,11.7,0,Closed,2024-10-02,2026-05-25
25213,37080,65128,Home,192500.63,8.25,0,Active,2023-04-15,2025-09-27
25214,31130,59228,Car,210601.19,10.31,37,Active,2026-08-12 19:18:46.871131,2028-02-02
25215,46332,40996,Home,413136.04,7.26,19,Closed,2023-08-26,2023-12-15
25216,21991,42132,Car,373009.13,8.37,29,Active,2024-02-18,2025-05-05
25217,26948,28944,Home,0.0,-5.0,17,Closed,2026-05-20 19:18:46.871131,2027-07-21
25218,49434,37688,Home,253176.86,9.89,0,Active,2026-05-01 19:18:46.871131,2026-04-30
25219,27208,55634,Home,-1000.0,10.7,0,Closed,2023-09-22,2025-10-13 19:18:46.871131
25220,13894,34990,Home,426593.33,-5.0,40,Active,2026-01-13,2029-06-16
25221,8331,10464,Home,74035.86,-5.0,34,Closed,2023-09-14,2025-06-14
25222,32658,6080,Car,-1000.0,11.44,0,Closed,2024-12-13,2025-04-22
25223,33140,24654,Car,-1000.0,11.68,57,Closed,2023-08-04,2025-04-10 19:18:46.871131
25224,15985,30569,Personal,23302.85,5.67,14,Closed,2025-03-17,2028-01-20
25225,47404,11485,,187182.71,-5.0,60,Active,2025-10-16,2028-01-27
25226,4079,45928,Car,0.0,13.18,54,Active,2024-10-12,2025-06-15
25227,13187,52011,,302009.12,-5.0,20,Closed,2023-06-21,2025-12-03
25228,42724,50154,Car,310409.29,9.28,13,Closed,2023-08-25,2026-03-26
25229,18807,60720,Home,158071.84,7.46,37,Closed,2025-10-13,2027-08-18
25230,6536,46230,Home,248548.39,7.32,0,Active,2024-02-07,2025-02-23
25231,20013,11851,Car,176908.27,12.07,58,Closed,2023-04-01,2023-10-19
25232,29306,34695,,279795.78,8.54,17,Closed,2024-08-15,2026-11-16
25233,24257,43118,Car,216216.33,9.64,24,Active,2026-07-17 19:18:46.871131,2027-08-11
25234,19125,62127,Home,0.0,7.58,0,Active,2026-02-12,2026-07-04
25235,29763,5977,Personal,0.0,7.54,23,Active,2026-07-06 19:18:46.871131,2024-01-21
25236,40750,57206,Car,307429.97,8.73,25,Closed,2025-06-15,2028-04-25
25237,86,16920,Home,30136.36,5.18,0,Closed,2024-10-09,2028-06-20
25238,46231,41900,,179860.72,12.38,50,Active,2024-05-15,2025-03-31
25239,28886,4039,,276100.65,11.0,18,Active,2025-03-24,2027-11-18
25240,7020,48833,Home,439723.18,14.88,40,Active,2024-04-01,2028-01-12
25241,47040,2207,Car,164672.22,11.65,20,Active,2024-08-13,2027-04-11
25242,34492,48438,Personal,232254.59,10.46,54,Active,2025-07-05,2026-01-04
25243,36810,40869,Personal,0.0,6.74,24,Active,2024-03-04,2025-10-04
25244,28025,36222,,159430.03,-5.0,47,Closed,2024-08-02,2026-03-09
25245,31469,44352,Car,336405.22,-5.0,34,Closed,2024-04-22,2026-07-10
25246,28339,32404,Personal,43722.04,-5.0,23,Active,2024-02-01,2025-01-28
25247,41069,47264,Home,417849.18,7.99,17,Closed,2023-09-11,2025-08-28
25248,9689,9211,Personal,497272.12,5.4,0,Active,2023-10-30,2026-02-24
25249,41134,41123,Personal,105120.39,6.07,0,Active,2026-07-06 19:18:46.871131,2025-07-26 19:18:46.871131
25250,20546,16802,,350880.59,10.54,60,Active,2025-06-15,2027-12-26
25251,49056,15458,Home,103355.54,-5.0,17,Closed,2023-11-11,2025-06-17
25252,21741,97,Personal,135752.05,9.62,15,Active,2023-10-17,2027-01-29
