transaction_id,account_id,transaction_date,transaction_type,amount,channel,status,start_date,end_date
34948,55419,2026-12-23 19:18:46.871131,Credit,24018.5,ATM,Failed,2026-12-23 19:18:46.871131,2026-12-24 19:18:46.871131
34949,14821,2025-04-30,Credit,36740.41,NetBanking,Success,2025-04-30,2025-05-01
34950,47767,2024-05-16,Credit,29401.48,UPI,Success,2024-05-16,2024-05-17
34951,2207,2024-02-24,Credit,12311.63,UPI,Failed,2024-02-24,2024-02-25
34952,2080,2025-10-05,Credit,24833.62,ATM,Failed,2025-10-05,2025-10-06
34953,27697,2025-11-05,Debit,27121.71,ATM,Failed,2025-11-05,2025-11-06
34954,5695,2027-06-07 19:18:46.871131,Debit,1042.95,NetBanking,Success,2027-06-07 19:18:46.871131,2027-06-08 19:18:46.871131
34955,55154,2025-10-20,Debit,22664.51,UPI,Success,2025-10-20,2025-10-21
34956,10117,2024-06-03,Debit,2920.13,NetBanking,Success,2024-06-03,2024-06-04
34957,40207,2024-05-25,Credit,-100.0,ATM,Success,2024-05-25,2024-05-26
34958,14242,2024-03-29,Credit,31280.26,NetBanking,Success,2024-03-29,2024-03-30
34959,57443,2024-09-11,Debit,2791.32,NetBanking,Success,2024-09-11,2024-09-12
34960,10818,2025-08-20,Debit,10908.21,ATM,Failed,2025-08-20,2025-08-21
34961,65106,2025-12-28,Credit,0.0,UPI,Failed,2025-12-28,2025-12-29
34962,66357,2025-08-18,Credit,35997.48,NetBanking,Success,2025-08-18,2025-08-19
34963,1829,2026-10-18 19:18:46.871131,Credit,19101.19,ATM,Success,2026-10-18 19:18:46.871131,2026-10-19 19:18:46.871131
34964,58391,2024-08-27,Credit,11357.52,ATM,Success,2024-08-27,2024-08-28
34965,3468,2025-11-03,Debit,15255.77,NetBanking,Success,2025-11-03,2025-11-04
34966,50864,2025-09-05,Debit,-100.0,NetBanking,Failed,2025-09-05,2025-09-06
34967,58546,2026-12-23 19:18:46.871131,Debit,15028.63,UPI,Failed,2026-12-23 19:18:46.871131,2026-12-24 19:18:46.871131
34968,61067,2025-04-01,Credit,0.0,ATM,Success,2025-04-01,2025-04-02
34969,45915,2026-05-04 19:18:46.871131,Debit,39207.91,NetBanking,Failed,2026-05-04 19:18:46.871131,2026-05-05 19:18:46.871131
34970,12217,2025-06-26,Debit,28901.9,ATM,Success,2025-06-26,2025-06-27
34971,27245,2026-06-23 19:18:46.871131,Debit,19870.71,NetBanking,Success,2026-06-23 19:18:46.871131,2026-06-24 19:18:46.871131
34972,4518,2025-04-19,Debit,-100.0,NetBanking,Failed,2025-04-19,2025-04-20
34973,4618,2026-11-04 19:18:46.871131,Debit,37054.48,NetBanking,Success,2026-11-04 19:18:46.871131,2026-11-05 19:18:46.871131
34974,33038,2025-09-27,Credit,36150.93,ATM,Failed,2025-09-27,2025-09-28
34975,64508,2026-10-20 19:18:46.871131,Credit,24051.08,UPI,Success,2026-10-20 19:18:46.871131,2026-10-21 19:18:46.871131
34976,69865,2025-06-12,Debit,18752.23,UPI,Success,2025-06-12,2025-06-13
34977,50877,2024-03-08,Credit,49792.71,UPI,Success,2024-03-08,2024-03-09
34978,23333,2024-09-21,Credit,24419.34,UPI,Failed,2024-09-21,2024-09-22
34979,48977,2024-02-26,Credit,39817.25,UPI,Failed,2024-02-26,2024-02-27
34980,34416,2025-03-05,Credit,-100.0,NetBanking,Failed,2025-03-05,2025-03-06
34981,52552,2026-10-17 19:18:46.871131,Debit,7577.06,NetBanking,Success,2026-10-17 19:18:46.871131,2026-10-18 19:18:46.871131
34982,49341,2026-12-06 19:18:46.871131,Credit,2356.4,ATM,Success,2026-12-06 19:18:46.871131,2026-12-07 19:18:46.871131
34983,34973,2024-04-26,Credit,34910.31,UPI,Failed,2024-04-26,2024-04-27
34984,20792,2024-11-10,Credit,2666.22,NetBanking,Failed,2024-11-10,2024-11-11
34985,21973,2025-03-02,Credit,5653.72,ATM,Failed,2025-03-02,2025-03-03
34986,65457,2026-03-09 19:18:46.871131,Debit,-100.0,NetBanking,Failed,2026-03-09 19:18:46.871131,2026-03-10 19:18:46.871131
34987,4909,2025-02-12,Credit,0.0,ATM,Success,2025-02-12,2025-02-13
34988,5482,2025-09-26,Credit,15599.59,ATM,Failed,2025-09-26,2025-09-27
34989,16748,2026-01-20,Credit,0.0,UPI,Failed,2026-01-20,2026-01-21
34990,7679,2025-07-20,Credit,32553.43,UPI,Failed,2025-07-20,2025-07-21
34991,60949,2024-07-10,Debit,22698.56,UPI,Success,2024-07-10,2024-07-11
34992,45245,2024-10-21,Debit,36639.11,ATM,Success,2024-10-21,2024-10-22
34993,13986,2024-10-03,Debit,8225.53,NetBanking,Failed,2024-10-03,2024-10-04
34994,33415,2025-04-19,Credit,13921.33,NetBanking,Success,2025-04-19,2025-04-20
34995,12982,2024-10-09,Debit,11326.02,UPI,Failed,2024-10-09,2024-10-10
34996,21914,2026-01-21,Credit,-100.0,NetBanking,Success,2026-01-21,2026-01-22
34997,47902,2025-08-07,Credit,19808.28,NetBanking,Success,2025-08-07,2025-08-08
34998,15132,2024-10-24,Debit,32327.38,ATM,Failed,2024-10-24,2024-10-25
34999,6330,2025-02-12,Debit,1375.93,UPI,Failed,2025-02-12,2025-02-13
35000,1074,2024-12-29,Debit,28394.66,NetBanking,Success,2024-12-29,2024-12-30
35001,33841,2026-01-28,Debit,3329.04,UPI,Failed,2026-01-28,2026-01-29
35002,43154,2025-09-19,Credit,18927.65,UPI,Failed,2025-09-19,2025-09-20
35003,11304,2025-04-25,Credit,39573.0,UPI,Failed,2025-04-25,2025-04-26
35004,2659,2025-10-28,Credit,32766.51,NetBanking,Failed,2025-10-28,2025-10-29
35005,52409,2024-09-29,Debit,12298.78,UPI,Success,2024-09-29,2024-09-30
35006,53434,2025-07-05,Credit,37176.11,ATM,Success,2025-07-05,2025-07-06
35007,62177,2025-03-12,Debit,28006.75,UPI,Success,2025-03-12,2025-03-13
35008,53819,2024-08-31,Credit,6548.97,NetBanking,Failed,2024-08-31,2024-09-01
35009,56410,2025-03-14,Debit,21336.39,NetBanking,Success,2025-03-14,2025-03-15
35010,55920,2024-10-30,Debit,38797.14,NetBanking,Failed,2024-10-30,2024-10-31
35011,29396,2024-08-20,Credit,0.0,ATM,Failed,2024-08-20,2024-08-21
35012,4510,2026-06-27 19:18:46.871131,Debit,1153.58,UPI,Failed,2026-06-27 19:18:46.871131,2026-06-28 19:18:46.871131
35013,27367,2027-05-11 19:18:46.871131,Credit,34068.09,NetBanking,Success,2027-05-11 19:18:46.871131,2027-05-12 19:18:46.871131
35014,54156,2025-11-16,Credit,48928.62,UPI,Failed,2025-11-16,2025-11-17
35015,57584,2025-09-13,Credit,43022.76,ATM,Success,2025-09-13,2025-09-14
35016,15457,2027-03-23 19:18:46.871131,Debit,0.0,NetBanking,Success,2027-03-23 19:18:46.871131,2027-03-24 19:18:46.871131
35017,41689,2025-01-23,Credit,16212.94,ATM,Failed,2025-01-23,2025-01-24
35018,28077,2024-05-02,Credit,0.0,ATM,Failed,2024-05-02,2024-05-03
35019,64721,2025-08-16,Debit,12134.51,ATM,Success,2025-08-16,2025-08-17
35020,1730,2025-12-05,Credit,46922.26,ATM,Failed,2025-12-05,2025-12-06
35021,57872,2025-05-03,Credit,18140.08,ATM,Failed,2025-05-03,2025-05-04
35022,44807,2025-04-07,Debit,10005.76,ATM,Success,2025-04-07,2025-04-08
35023,5972,2024-12-14,Credit,109.99,ATM,Failed,2024-12-14,2024-12-15
35024,27437,2025-08-15,Debit,21011.87,ATM,Success,2025-08-15,2025-08-16
35025,46487,2025-08-05,Debit,29444.72,ATM,Failed,2025-08-05,2025-08-06
35026,68882,2024-10-17,Credit,19988.23,ATM,Failed,2024-10-17,2024-10-18
35027,266,2025-04-07,Credit,-100.0,ATM,Success,2025-04-07,2025-04-08
35028,34298,2025-09-21,Debit,6796.06,ATM,Failed,2025-09-21,2025-09-22
35029,10381,2025-01-26,Debit,12494.48,ATM,Success,2025-01-26,2025-01-27
35030,39787,2025-06-04,Credit,41131.52,NetBanking,Success,2025-06-04,2025-06-05
35031,5829,2026-12-25 19:18:46.871131,Debit,19911.58,UPI,Success,2026-12-25 19:18:46.871131,2026-12-26 19:18:46.871131
35032,33628,2026-10-14 19:18:46.871131,Credit,37630.96,NetBanking,Success,2026-10-14 19:18:46.871131,2026-10-15 19:18:46.871131
35033,68314,2024-12-25,Credit,34723.52,ATM,Success,2024-12-25,2024-12-26
35034,6019,2025-08-26,Debit,-100.0,NetBanking,Success,2025-08-26,2025-08-27
35035,17002,2025-07-16,Debit,43898.8,ATM,Success,2025-07-16,2025-07-17
35036,5604,2024-06-02,Debit,31931.86,ATM,Failed,2024-06-02,2024-06-03
35037,36837,2026-02-12,Credit,23816.45,UPI,Success,2026-02-12,2026-02-13
35038,68797,2026-01-10,Debit,30433.59,NetBanking,Success,2026-01-10,2026-01-11
35039,38664,2025-10-16,Credit,21273.03,ATM,Success,2025-10-16,2025-10-17
35040,54238,2027-02-04 19:18:46.871131,Debit,38925.58,UPI,Success,2027-02-04 19:18:46.871131,2027-02-05 19:18:46.871131
35041,31866,2025-09-12,Debit,0.0,NetBanking,Success,2025-09-12,2025-09-13
35042,38518,2025-12-04,Credit,33530.78,UPI,Success,2025-12-04,2025-12-05
35043,52750,2024-12-20,Credit,3384.36,NetBanking,Failed,2024-12-20,2024-12-21
35044,1626,2025-09-14,Debit,1831.53,UPI,Success,2025-09-14,2025-09-15
35045,53018,2025-03-15,Debit,3899.88,ATM,Success,2025-03-15,2025-03-16
35046,57824,2027-02-03 19:18:46.871131,Credit,-100.0,ATM,Failed,2027-02-03 19:18:46.871131,2027-02-04 19:18:46.871131
35047,51678,2024-07-08,Debit,36234.96,NetBanking,Success,2024-07-08,2024-07-09
35048,53557,2026-09-14 19:18:46.871131,Debit,0.0,UPI,Success,2026-09-14 19:18:46.871131,2026-09-15 19:18:46.871131
35049,47400,2026-02-05,Credit,0.0,NetBanking,Failed,2026-02-05,2026-02-06
35050,42726,2024-08-18,Debit,35361.73,NetBanking,Failed,2024-08-18,2024-08-19
35051,17827,2025-04-27,Debit,42897.73,NetBanking,Success,2025-04-27,2025-04-28
35052,8716,2027-05-10 19:18:46.871131,Credit,7505.02,UPI,Failed,2027-05-10 19:18:46.871131,2027-05-11 19:18:46.871131
35053,48137,2027-03-20 19:18:46.871131,Debit,42782.11,ATM,Success,2027-03-20 19:18:46.871131,2027-03-21 19:18:46.871131
35054,36671,2027-01-19 19:18:46.871131,Debit,28823.82,NetBanking,Failed,2027-01-19 19:18:46.871131,2027-01-20 19:18:46.871131
35055,11510,2024-06-28,Credit,7882.59,UPI,Success,2024-06-28,2024-06-29
35056,66432,2025-07-21,Debit,19144.78,NetBanking,Failed,2025-07-21,2025-07-22
35057,42412,2026-11-01 19:18:46.871131,Credit,15710.2,ATM,Failed,2026-11-01 19:18:46.871131,2026-11-02 19:18:46.871131
35058,17976,2026-03-10 19:18:46.871131,Credit,35170.22,UPI,Success,2026-03-10 19:18:46.871131,2026-03-11 19:18:46.871131
35059,44062,2026-03-13 19:18:46.871131,Credit,20004.88,UPI,Success,2026-03-13 19:18:46.871131,2026-03-14 19:18:46.871131
35060,17576,2024-09-20,Debit,31941.9,NetBanking,Failed,2024-09-20,2024-09-21
35061,37838,2026-01-14,Credit,24300.27,ATM,Failed,2026-01-14,2026-01-15
35062,47531,2025-10-16,Debit,34574.29,UPI,Failed,2025-10-16,2025-10-17
35063,14907,2024-04-28,Debit,4226.65,UPI,Success,2024-04-28,2024-04-29
35064,55366,2024-12-20,Credit,-100.0,ATM,Failed,2024-12-20,2024-12-21
35065,33518,2024-07-15,Credit,39599.53,NetBanking,Failed,2024-07-15,2024-07-16
35066,56637,2025-10-06,Debit,9549.72,NetBanking,Success,2025-10-06,2025-10-07
35067,63806,2024-07-03,Credit,7594.63,UPI,Success,2024-07-03,2024-07-04
35068,26682,2025-03-22,Credit,8218.05,UPI,Failed,2025-03-22,2025-03-23
35069,51214,2025-04-26,Debit,40642.8,NetBanking,Success,2025-04-26,2025-04-27
35070,20763,2024-07-02,Debit,43344.07,NetBanking,Failed,2024-07-02,2024-07-03
35071,65839,2024-12-08,Debit,33382.49,ATM,Success,2024-12-08,2024-12-09
35072,40524,2025-01-05,Credit,-100.0,UPI,Success,2025-01-05,2025-01-06
35073,13549,2024-10-09,Debit,43969.75,UPI,Failed,2024-10-09,2024-10-10
35074,40442,2026-11-24 19:18:46.871131,Credit,28850.04,ATM,Success,2026-11-24 19:18:46.871131,2026-11-25 19:18:46.871131
35075,16863,2024-06-01,Credit,0.0,NetBanking,Failed,2024-06-01,2024-06-02
35076,56922,2024-09-18,Credit,49293.8,ATM,Failed,2024-09-18,2024-09-19
35077,51761,2024-07-03,Debit,48164.39,ATM,Failed,2024-07-03,2024-07-04
35078,57540,2025-07-05,Credit,16208.77,NetBanking,Failed,2025-07-05,2025-07-06
35079,64637,2025-09-26,Debit,46124.75,ATM,Failed,2025-09-26,2025-09-27
35080,50310,2026-09-14 19:18:46.871131,Credit,46241.02,UPI,Success,2026-09-14 19:18:46.871131,2026-09-15 19:18:46.871131
35081,52962,2024-11-09,Debit,24606.96,UPI,Failed,2024-11-09,2024-11-10
35082,44831,2024-09-12,Credit,17231.4,ATM,Failed,2024-09-12,2024-09-13
35083,58522,2024-04-17,Debit,12331.02,ATM,Failed,2024-04-17,2024-04-18
35084,17839,2024-09-27,Credit,12002.56,ATM,Success,2024-09-27,2024-09-28
35085,56964,2025-01-01,Credit,16570.49,NetBanking,Success,2025-01-01,2025-01-02
35086,30978,2025-03-01,Debit,0.0,UPI,Success,2025-03-01,2025-03-02
35087,18213,2024-12-16,Debit,0.0,UPI,Success,2024-12-16,2024-12-17
35088,63121,2024-04-10,Credit,44980.16,NetBanking,Success,2024-04-10,2024-04-11
35089,41763,2025-05-14,Debit,31165.02,ATM,Failed,2025-05-14,2025-05-15
35090,26607,2025-01-21,Debit,25281.28,UPI,Success,2025-01-21,2025-01-22
35091,9621,2025-10-16,Credit,0.0,UPI,Success,2025-10-16,2025-10-17
35092,62357,2024-06-11,Debit,12165.55,ATM,Failed,2024-06-11,2024-06-12
35093,28409,2024-11-28,Credit,0.0,NetBanking,Success,2024-11-28,2024-11-29
35094,3194,2024-03-28,Debit,-100.0,UPI,Failed,2024-03-28,2024-03-29
35095,52706,2027-03-21 19:18:46.871131,Debit,6131.18,ATM,Failed,2027-03-21 19:18:46.871131,2027-03-22 19:18:46.871131
35096,35277,2025-09-01,Credit,8610.02,UPI,Success,2025-09-01,2025-09-02
35097,6526,2026-04-08 19:18:46.871131,Credit,42077.9,NetBanking,Success,2026-04-08 19:18:46.871131,2026-04-09 19:18:46.871131
35098,57856,2024-11-17,Credit,40221.22,ATM,Success,2024-11-17,2024-11-18
35099,65347,2025-01-01,Credit,6740.5,UPI,Success,2025-01-01,2025-01-02
35100,47688,2024-08-10,Credit,4246.25,NetBanking,Failed,2024-08-10,2024-08-11
35101,20001,2025-07-08,Credit,9992.58,UPI,Success,2025-07-08,2025-07-09
35102,43448,2027-02-20 19:18:46.871131,Credit,32863.68,ATM,Success,2027-02-20 19:18:46.871131,2027-02-21 19:18:46.871131
35103,32885,2024-07-28,Credit,0.0,ATM,Success,2024-07-28,2024-07-29
35104,69932,2024-09-12,Debit,12383.34,ATM,Success,2024-09-12,2024-09-13
35105,12825,2024-09-15,Debit,4370.09,UPI,Success,2024-09-15,2024-09-16
35106,1897,2027-02-17 19:18:46.871131,Debit,45761.05,NetBanking,Failed,2027-02-17 19:18:46.871131,2027-02-18 19:18:46.871131
35107,29424,2026-04-20 19:18:46.871131,Credit,26932.89,UPI,Failed,2026-04-20 19:18:46.871131,2026-04-21 19:18:46.871131
35108,39643,2024-12-02,Debit,34006.99,ATM,Success,2024-12-02,2024-12-03
35109,18773,2024-05-26,Debit,0.0,UPI,Success,2024-05-26,2024-05-27
35110,67488,2025-06-30,Debit,23059.76,NetBanking,Success,2025-06-30,2025-07-01
35111,69328,2026-08-13 19:18:46.871131,Debit,12436.33,NetBanking,Success,2026-08-13 19:18:46.871131,2026-08-14 19:18:46.871131
35112,14444,2024-10-03,Debit,-100.0,UPI,Success,2024-10-03,2024-10-04
35113,12637,2024-09-09,Credit,27342.43,UPI,Success,2024-09-09,2024-09-10
35114,35257,2025-10-19,Debit,0.0,ATM,Success,2025-10-19,2025-10-20
35115,63937,2025-07-12,Debit,18709.33,UPI,Success,2025-07-12,2025-07-13
35116,27476,2024-03-28,Credit,2805.35,ATM,Success,2024-03-28,2024-03-29
35117,29217,2026-01-01,Debit,8164.75,NetBanking,Success,2026-01-01,2026-01-02
35118,51987,2025-03-30,Debit,26143.21,ATM,Success,2025-03-30,2025-03-31
35119,12479,2025-02-26,Debit,-100.0,UPI,Success,2025-02-26,2025-02-27
35120,60645,2024-06-28,Debit,44824.96,UPI,Failed,2024-06-28,2024-06-29
35121,58569,2024-07-27,Credit,39277.73,ATM,Failed,2024-07-27,2024-07-28
35122,57434,2026-09-21 19:18:46.871131,Debit,31055.17,NetBanking,Success,2026-09-21 19:18:46.871131,2026-09-22 19:18:46.871131
35123,34565,2027-02-24 19:18:46.871131,Credit,16933.99,NetBanking,Success,2027-02-24 19:18:46.871131,2027-02-25 19:18:46.871131
35124,8799,2025-04-09,Credit,35451.54,UPI,Failed,2025-04-09,2025-04-10
35125,51063,2026-08-22 19:18:46.871131,Debit,42179.72,ATM,Failed,2026-08-22 19:18:46.871131,2026-08-23 19:18:46.871131
35126,30074,2026-02-01,Credit,48160.55,NetBanking,Success,2026-02-01,2026-02-02
35127,39448,2026-11-04 19:18:46.871131,Debit,34046.9,ATM,Success,2026-11-04 19:18:46.871131,2026-11-05 19:18:46.871131
35128,41519,2025-09-07,Debit,10775.91,NetBanking,Success,2025-09-07,2025-09-08
35129,25025,2024-12-19,Debit,8639.0,ATM,Failed,2024-12-19,2024-12-20
35130,54495,2025-08-11,Debit,19291.78,ATM,Failed,2025-08-11,2025-08-12
35131,60578,2025-01-08,Debit,20591.54,ATM,Failed,2025-01-08,2025-01-09
35132,1667,2026-01-03,Credit,285.37,UPI,Failed,2026-01-03,2026-01-04
35133,22849,2024-07-19,Credit,12797.26,ATM,Failed,2024-07-19,2024-07-20
35134,54961,2026-10-30 19:18:46.871131,Credit,-100.0,UPI,Success,2026-10-30 19:18:46.871131,2026-10-31 19:18:46.871131
35135,19718,2025-08-15,Credit,5161.86,ATM,Failed,2025-08-15,2025-08-16
35136,36145,2024-03-25,Credit,-100.0,ATM,Success,2024-03-25,2024-03-26
35137,6109,2025-12-23,Credit,30251.21,UPI,Success,2025-12-23,2025-12-24
35138,14565,2025-09-13,Credit,29774.94,ATM,Failed,2025-09-13,2025-09-14
35139,55233,2024-05-07,Credit,17342.81,UPI,Success,2024-05-07,2024-05-08
35140,35893,2024-08-21,Debit,0.0,UPI,Success,2024-08-21,2024-08-22
35141,8843,2025-02-25,Debit,15951.72,ATM,Failed,2025-02-25,2025-02-26
35142,29363,2026-03-18 19:18:46.871131,Credit,36884.91,UPI,Failed,2026-03-18 19:18:46.871131,2026-03-19 19:18:46.871131
35143,63883,2025-01-03,Credit,14244.41,NetBanking,Failed,2025-01-03,2025-01-04
35144,58799,2024-02-20,Debit,-100.0,UPI,Failed,2024-02-20,2024-02-21
35145,39889,2024-07-01,Debit,17952.9,ATM,Failed,2024-07-01,2024-07-02
35146,22441,2024-07-23,Credit,27149.67,ATM,Success,2024-07-23,2024-07-24
35147,57495,2024-03-31,Credit,9728.77,NetBanking,Success,2024-03-31,2024-04-01
35148,45645,2025-07-30,Debit,19876.44,NetBanking,Success,2025-07-30,2025-07-31
35149,39564,2025-02-03,Debit,41222.96,UPI,Success,2025-02-03,2025-02-04
35150,69722,2026-01-23,Credit,0.0,UPI,Success,2026-01-23,2026-01-24
35151,47186,2027-05-14 19:18:46.871131,Debit,-100.0,UPI,Success,2027-05-14 19:18:46.871131,2027-05-15 19:18:46.871131
35152,12759,2024-12-06,Debit,0.0,UPI,Success,2024-12-06,2024-12-07
35153,66901,2026-01-04,Debit,18428.08,UPI,Success,2026-01-04,2026-01-05
35154,26740,2025-12-11,Credit,4875.0,NetBanking,Success,2025-12-11,2025-12-12
35155,44600,2026-11-15 19:18:46.871131,Credit,18888.79,ATM,Failed,2026-11-15 19:18:46.871131,2026-11-16 19:18:46.871131
35156,66282,2025-10-12,Debit,33823.46,ATM,Failed,2025-10-12,2025-10-13
35157,28040,2025-01-21,Credit,16015.07,UPI,Success,2025-01-21,2025-01-22
35158,1197,2025-02-15,Credit,-100.0,ATM,Failed,2025-02-15,2025-02-16
35159,40245,2025-09-27,Credit,38449.85,NetBanking,Success,2025-09-27,2025-09-28
35160,9531,2027-02-09 19:18:46.871131,Debit,657.88,UPI,Failed,2027-02-09 19:18:46.871131,2027-02-10 19:18:46.871131
35161,60541,2024-04-22,Credit,9948.93,NetBanking,Failed,2024-04-22,2024-04-23
35162,30317,2025-12-05,Credit,14833.56,ATM,Failed,2025-12-05,2025-12-06
35163,16446,2025-04-01,Credit,34343.59,UPI,Failed,2025-04-01,2025-04-02
35164,41601,2025-11-20,Debit,45346.24,NetBanking,Failed,2025-11-20,2025-11-21
35165,21331,2024-06-23,Debit,35576.3,ATM,Success,2024-06-23,2024-06-24
35166,49772,2025-02-03,Credit,7414.22,NetBanking,Failed,2025-02-03,2025-02-04
35167,24661,2026-02-21 19:18:46.871131,Debit,48792.52,ATM,Failed,2026-02-21 19:18:46.871131,2026-02-22 19:18:46.871131
35168,61411,2024-09-20,Credit,27310.38,ATM,Failed,2024-09-20,2024-09-21
35169,42219,2024-12-01,Debit,41322.22,ATM,Failed,2024-12-01,2024-12-02
35170,3215,2024-11-24,Credit,33544.46,ATM,Success,2024-11-24,2024-11-25
35171,18773,2025-09-08,Debit,0.0,UPI,Failed,2025-09-08,2025-09-09
35172,56460,2027-03-03 19:18:46.871131,Debit,16692.99,NetBanking,Success,2027-03-03 19:18:46.871131,2027-03-04 19:18:46.871131
35173,10527,2025-06-21,Credit,34625.45,UPI,Failed,2025-06-21,2025-06-22
35174,40299,2025-08-12,Credit,38458.89,UPI,Failed,2025-08-12,2025-08-13
35175,37451,2025-12-23,Debit,0.0,ATM,Success,2025-12-23,2025-12-24
35176,15180,2024-05-22,Credit,46831.9,UPI,Failed,2024-05-22,2024-05-23
35177,40799,2025-06-11,Credit,36009.59,UPI,Success,2025-06-11,2025-06-12
35178,35739,2026-01-18,Debit,42955.4,ATM,Failed,2026-01-18,2026-01-19
35179,2339,2025-08-31,Credit,-100.0,ATM,Failed,2025-08-31,2025-09-01
35180,58150,2024-06-24,Debit,-100.0,ATM,Failed,2024-06-24,2024-06-25
35181,58258,2024-10-23,Credit,0.0,NetBanking,Failed,2024-10-23,2024-10-24
35182,20534,2024-06-30,Credit,0.0,ATM,Success,2024-06-30,2024-07-01
35183,56457,2024-09-27,Debit,14960.62,UPI,Failed,2024-09-27,2024-09-28
35184,18486,2026-07-21 19:18:46.871131,Debit,25607.08,UPI,Failed,2026-07-21 19:18:46.871131,2026-07-22 19:18:46.871131
35185,60852,2026-11-06 19:18:46.871131,Debit,34528.81,UPI,Failed,2026-11-06 19:18:46.871131,2026-11-07 19:18:46.871131
35186,48689,2026-11-02 19:18:46.871131,Credit,9942.32,UPI,Failed,2026-11-02 19:18:46.871131,2026-11-03 19:18:46.871131
35187,26984,2025-09-05,Credit,37647.73,NetBanking,Success,2025-09-05,2025-09-06
35188,41446,2024-08-02,Credit,40824.97,ATM,Success,2024-08-02,2024-08-03
35189,13274,2025-02-14,Credit,49514.14,NetBanking,Failed,2025-02-14,2025-02-15
35190,10778,2025-07-15,Debit,26452.61,UPI,Success,2025-07-15,2025-07-16
35191,52766,2025-11-17,Debit,5366.78,NetBanking,Success,2025-11-17,2025-11-18
35192,34371,2024-03-30,Credit,0.0,NetBanking,Success,2024-03-30,2024-03-31
35193,38921,2025-04-13,Debit,31750.55,UPI,Success,2025-04-13,2025-04-14
35194,20719,2025-12-16,Debit,8813.81,NetBanking,Success,2025-12-16,2025-12-17
35195,69920,2026-11-24 19:18:46.871131,Credit,41545.2,NetBanking,Success,2026-11-24 19:18:46.871131,2026-11-25 19:18:46.871131
35196,29680,2024-12-12,Debit,5035.06,ATM,Failed,2024-12-12,2024-12-13
35197,31739,2024-05-31,Debit,13544.71,ATM,Success,2024-05-31,2024-06-01
35198,26321,2025-05-19,Credit,31323.39,UPI,Failed,2025-05-19,2025-05-20
35199,45952,2024-04-19,Debit,40169.85,ATM,Failed,2024-04-19,2024-04-20
35200,12238,2025-04-05,Credit,19097.04,NetBanking,Failed,2025-04-05,2025-04-06
35201,37453,2025-04-15,Debit,40207.07,NetBanking,Success,2025-04-15,2025-04-16
35202,12207,2025-09-15,Credit,11235.94,NetBanking,Failed,2025-09-15,2025-09-16
35203,8170,2025-01-20,Debit,35504.77,ATM,Failed,2025-01-20,2025-01-21
35204,17041,2024-09-13,Credit,46676.99,ATM,Failed,2024-09-13,2024-09-14
35205,29465,2025-09-07,Debit,19631.24,ATM,Failed,2025-09-07,2025-09-08
35206,36662,2024-08-20,Debit,-100.0,NetBanking,Success,2024-08-20,2024-08-21
35207,24824,2025-08-11,Credit,11241.07,ATM,Failed,2025-08-11,2025-08-12
35208,50064,2025-01-11,Credit,18480.12,UPI,Success,2025-01-11,2025-01-12
35209,39904,2024-10-01,Credit,31766.64,ATM,Failed,2024-10-01,2024-10-02
35210,7523,2024-10-08,Credit,1802.56,UPI,Success,2024-10-08,2024-10-09
35211,11263,2024-06-25,Debit,47994.94,ATM,Failed,2024-06-25,2024-06-26
35212,20005,2025-09-17,Debit,5406.17,NetBanking,Failed,2025-09-17,2025-09-18
